watch time,stream time,peak viewers,average viewers,followers,followers gained,views gained,partnered,mature,top count
17875845,76200,981,218,36967,16719,949350,TRUE,TRUE,5362
17869965,108810,1048,154,11064,6369,377473,FALSE,TRUE,5363
17861835,124515,2436,133,15842,13931,408937,TRUE,FALSE,5364
17860335,110340,1702,153,37475,3909,1404812,TRUE,FALSE,5365
17859525,38490,2830,463,65991,29569,507051,TRUE,FALSE,5366
17859435,38070,9550,290,89365,10306,263711,TRUE,TRUE,5367
17856810,55530,1930,303,16783,10850,477883,TRUE,FALSE,5368
17847225,17940,4458,941,103724,21566,2221132,TRUE,FALSE,5369
17844075,53520,8661,309,100379,99650,887986,TRUE,FALSE,5370
17842815,62970,1904,274,54498,36035,1078244,TRUE,TRUE,5371
17841375,139560,4290,120,24678,18577,392246,TRUE,FALSE,5372
17840880,124755,1051,136,30542,2262,2007179,TRUE,TRUE,5373
17838780,21105,3178,790,115992,17390,363054,TRUE,FALSE,5374
17828745,90375,1921,182,36715,13476,1056164,TRUE,FALSE,5375
17825970,70905,2784,245,49239,49082,579971,TRUE,FALSE,5376
17823885,81780,2091,208,16896,3578,2155055,TRUE,FALSE,5377
17823315,100425,879,171,24063,9979,920950,TRUE,FALSE,5378
17812080,60840,805,280,43485,11260,382496,TRUE,FALSE,5379
17810895,123465,1270,131,37328,9264,284432,TRUE,FALSE,5380
17806905,104700,7842,144,14161,12317,288118,TRUE,FALSE,5381
17805390,90945,9405,185,9287,8399,287723,TRUE,TRUE,5382
17805240,58980,1919,253,53213,20763,381389,TRUE,FALSE,5383
17802015,48930,4257,348,30900,23558,211043,TRUE,FALSE,5384
17790915,42465,2167,407,26573,4512,582181,TRUE,TRUE,5385
17782860,44745,13203,240,57492,55954,433099,FALSE,FALSE,5386
17781150,118875,1906,154,10141,4075,293395,TRUE,FALSE,5387
17780970,244320,693,63,4625,4543,30701,FALSE,FALSE,5388
17776140,29715,17725,591,353600,353052,505597,TRUE,FALSE,5389
17771430,68115,1286,254,85631,42401,350868,TRUE,FALSE,5390
17766105,8295,10473,2162,125380,37533,298049,TRUE,FALSE,5391
17764770,466845,22830,38,7552,2187,41140,FALSE,FALSE,5392
17761665,14220,6662,1059,193528,141273,844864,TRUE,TRUE,5393
17759745,51990,2897,327,58098,21915,3077048,TRUE,TRUE,5394
17752965,60780,6361,414,16341,5800,578415,TRUE,TRUE,5395
17752035,61245,1967,324,38714,27542,492342,TRUE,TRUE,5396
17749005,57570,1415,295,16619,12071,720545,TRUE,FALSE,5397
17748240,44745,7671,363,94923,56246,632729,TRUE,TRUE,5398
17748165,34710,3056,518,48474,47047,762741,TRUE,FALSE,5399
17746710,36330,6470,471,52641,24207,449237,TRUE,FALSE,5400
17733210,54045,5039,312,68802,57610,1625248,TRUE,FALSE,5401
17729055,30555,3720,469,14138,13897,519820,TRUE,FALSE,5402
17726565,55035,4252,319,30137,19168,934286,FALSE,FALSE,5403
17723145,43770,4900,304,55117,38715,1152853,TRUE,TRUE,5404
17720160,117480,479,144,58082,6429,1612828,TRUE,FALSE,5405
17717670,81405,1128,212,90976,38411,1365402,TRUE,TRUE,5406
17714520,96495,785,184,3011,3006,6987,FALSE,FALSE,5407
17703240,22995,2521,774,128793,7615,397425,TRUE,TRUE,5408
17695245,65385,5248,253,47443,9714,676152,TRUE,FALSE,5409
17693295,159885,4975,111,57429,13213,298938,TRUE,FALSE,5410
17689800,55500,4454,308,52405,39857,583621,TRUE,FALSE,5411
17686245,61245,1392,254,32750,25918,459117,FALSE,FALSE,5412
17685570,121515,969,139,37534,9816,807890,FALSE,FALSE,5413
17680215,79350,1953,211,43323,17196,954271,TRUE,TRUE,5414
17678760,83895,2819,191,10181,8240,384339,TRUE,TRUE,5415
17674365,55035,2892,310,188157,6867,565059,TRUE,FALSE,5416
17672865,555,50424,29833,1347,1277,8644664,TRUE,FALSE,5417
17670540,101085,870,154,24402,24212,279362,TRUE,FALSE,5418
17667900,93450,1361,166,42403,17050,805828,TRUE,FALSE,5419
17662185,88935,1980,192,17644,7743,1919264,TRUE,TRUE,5420
17658000,95370,947,173,21954,21031,552865,TRUE,FALSE,5421
17653800,98985,1685,158,33629,11382,3417283,TRUE,FALSE,5422
17653245,3870,25384,3483,24937,23687,166968,FALSE,FALSE,5423
17653095,139185,2514,94,31647,13571,964852,TRUE,FALSE,5424
17645820,31500,14029,484,45257,35207,512331,TRUE,FALSE,5425
17642355,64545,2218,275,27975,12551,481652,TRUE,FALSE,5426
17640750,155070,9118,104,26115,5141,1526999,TRUE,FALSE,5427
17631180,133680,820,129,11629,3065,527580,TRUE,TRUE,5428
17630370,31185,6592,504,65538,64885,726315,TRUE,FALSE,5429
17629905,42975,1600,360,14741,14653,426042,TRUE,TRUE,5430
17622495,96495,2411,171,58113,3710,279691,TRUE,TRUE,5431
17595750,127035,8682,131,13338,5549,265243,TRUE,TRUE,5432
17589900,74010,1530,217,68624,12605,1490960,TRUE,FALSE,5433
17584680,108420,3369,162,4055,4047,437037,TRUE,TRUE,5434
17580615,125355,1514,131,16333,9569,321917,TRUE,TRUE,5435
17580480,356580,308,50,35848,34144,317715,FALSE,FALSE,5436
17570370,34590,1334,502,29809,6695,337387,FALSE,TRUE,5437
17567280,98490,1973,157,38722,14744,1150450,TRUE,TRUE,5438
17566365,294915,937,53,115629,23355,63332,TRUE,TRUE,5439
17565570,26175,3131,593,24560,4907,286841,TRUE,FALSE,5440
17563665,39915,3534,456,22696,22495,300100,TRUE,FALSE,5441
17562840,92655,3191,179,77339,31109,553858,TRUE,FALSE,5442
17553885,55185,970,285,43719,43663,784705,TRUE,FALSE,5443
17553090,44745,2439,381,54840,-807,434405,TRUE,FALSE,5444
17552130,52230,1884,345,138697,92807,699704,TRUE,FALSE,5445
17550450,74625,6352,236,31690,10628,385992,TRUE,FALSE,5446
17548500,52680,3493,319,29250,3818,326895,TRUE,TRUE,5447
17547675,41940,2564,388,28625,28566,1420053,TRUE,FALSE,5448
17543400,111195,1109,156,66358,1328,101170,TRUE,TRUE,5449
17540175,58200,3805,292,20994,15222,393523,TRUE,TRUE,5450
17538990,131565,782,128,24795,1125,377293,TRUE,TRUE,5451
17538045,116655,29029,92,3582,2301,150203,FALSE,TRUE,5452
17535510,108360,482,160,14073,3344,614677,TRUE,FALSE,5453
17534775,122625,1474,134,26935,18163,450992,TRUE,FALSE,5454
17533530,92430,732,186,7471,5264,380399,TRUE,TRUE,5455
17532945,142470,833,119,97063,1750,310609,TRUE,TRUE,5456
17530950,50115,2432,324,15595,15358,449575,FALSE,TRUE,5457
17525655,111165,309,154,10827,2723,184508,FALSE,TRUE,5458
17524515,86160,1322,184,75653,7857,1049896,TRUE,TRUE,5459
17522445,19875,1859,803,35992,7116,429561,TRUE,FALSE,5460
17516370,34245,5684,498,297250,138160,522373,TRUE,FALSE,5461
17513490,125085,1357,135,17108,2321,287864,TRUE,FALSE,5462
17511900,86370,1319,187,24447,4378,382691,TRUE,TRUE,5463
17509305,74055,2410,225,17559,1270,258090,TRUE,TRUE,5464
17509200,69840,3309,210,49095,33530,560916,TRUE,FALSE,5465
17501505,148995,5083,98,40487,15005,697201,TRUE,TRUE,5466
17497245,73455,3358,239,154792,26293,2131191,TRUE,FALSE,5467
17492040,58440,7707,295,85554,58646,365742,TRUE,FALSE,5468
17488440,50160,14004,334,21741,8498,1354778,TRUE,FALSE,5469
17487465,38685,4460,412,97573,38956,414468,TRUE,FALSE,5470
17484345,77175,7820,194,44118,11573,438342,TRUE,FALSE,5471
17482035,16890,8396,963,210913,209308,769557,TRUE,FALSE,5472
17481840,40755,1600,411,156506,108126,1220358,TRUE,TRUE,5473
17478600,125370,1240,146,120505,118949,371628,TRUE,TRUE,5474
17477325,43380,1574,408,39159,7762,673852,TRUE,TRUE,5475
17474550,92220,550,186,18234,10541,521081,TRUE,TRUE,5476
17469405,95775,1111,173,49234,35376,1753295,TRUE,FALSE,5477
17469075,24180,3135,732,72446,49912,1846373,FALSE,TRUE,5478
17467560,47880,4382,330,27529,17671,584548,TRUE,FALSE,5479
17456250,27495,11497,500,161817,19908,368139,TRUE,TRUE,5480
17452545,35865,2737,499,100596,99934,346531,TRUE,FALSE,5481
17443905,32355,4994,523,108757,29117,405974,TRUE,FALSE,5482
17439810,9630,7554,1400,11196,10339,1867309,TRUE,FALSE,5483
17432040,117840,1349,153,85063,1554,781558,TRUE,FALSE,5484
17431020,34305,5856,467,17185,-2597,3038137,TRUE,FALSE,5485
17430765,24045,18658,511,41949,41949,4913278,TRUE,FALSE,5486
17429820,76215,849,227,48553,4619,461654,TRUE,FALSE,5487
17428185,93390,3179,186,106895,50176,1251260,TRUE,TRUE,5488
17414700,21975,3447,783,90672,73719,1150616,TRUE,FALSE,5489
17411100,38460,1528,437,58653,27304,1659327,TRUE,TRUE,5490
17410620,7095,9865,2390,145433,3418,948222,TRUE,FALSE,5491
17403915,21225,2575,737,20021,19618,539437,FALSE,FALSE,5492
17395050,106995,5543,164,55323,8392,3526842,TRUE,FALSE,5493
17395005,163305,2600,103,4835,1525,457875,TRUE,FALSE,5494
17394630,28920,9312,446,138035,16097,330820,TRUE,TRUE,5495
17388270,8145,5432,1868,44496,18512,369986,TRUE,TRUE,5496
17387220,87105,1601,221,10712,10543,150506,TRUE,FALSE,5497
17375745,13710,10899,1063,92357,78530,682786,TRUE,FALSE,5498
17368530,56325,1017,298,80328,5139,384972,TRUE,FALSE,5499
17368050,96765,1169,171,7978,5731,199043,TRUE,FALSE,5500
17367435,87015,2012,194,22561,10258,2826751,TRUE,FALSE,5501
17362005,85740,621,199,19663,16540,284130,TRUE,FALSE,5502
17354700,45735,4189,366,51957,33734,1178334,TRUE,FALSE,5503
17354490,104745,808,162,48421,-5199,804969,TRUE,TRUE,5504
17352555,131445,9314,129,162734,1702,408374,TRUE,TRUE,5505
17350845,60495,3283,281,29608,12039,342804,FALSE,TRUE,5506
17347605,23070,4292,717,36286,22603,295744,TRUE,FALSE,5507
17345220,66540,1163,263,40505,1101,677396,TRUE,FALSE,5508
17344185,63630,4923,242,13197,3372,2112951,TRUE,TRUE,5509
17344005,24615,3717,651,128939,34439,195490,TRUE,FALSE,5510
17335545,228090,3296,76,79037,45257,458506,TRUE,FALSE,5511
17333310,7185,8030,2407,122712,25664,1966491,TRUE,FALSE,5512
17333190,103320,1285,139,28814,23642,70963,FALSE,FALSE,5513
17332170,56700,5918,264,28265,14669,197996,TRUE,TRUE,5514
17324745,85905,3780,185,28587,20514,305598,TRUE,FALSE,5515
17322525,88530,2416,181,59367,32238,452251,TRUE,FALSE,5516
17310870,227520,516,74,12857,5475,255247,TRUE,TRUE,5517
17310690,112260,878,135,33285,30150,2750896,TRUE,FALSE,5518
17304750,39150,13855,397,56954,56987,1232570,TRUE,FALSE,5519
17302290,111210,1338,139,20918,12380,801938,TRUE,FALSE,5520
17299305,86625,825,180,6451,6144,396898,TRUE,FALSE,5521
17286705,54255,1954,320,16664,16506,334983,TRUE,TRUE,5522
17284440,83115,666,200,74083,7003,370548,TRUE,FALSE,5523
17282835,67245,3518,236,28206,12390,494554,TRUE,TRUE,5524
17278815,61770,2526,142,31912,26568,245865,FALSE,FALSE,5525
17275230,309825,267,54,9106,9056,125912,FALSE,TRUE,5526
17270925,106485,2064,148,12289,10478,218305,TRUE,TRUE,5527
17269875,81360,736,208,25389,7649,516814,TRUE,FALSE,5528
17267190,77445,1193,231,23364,23286,696836,TRUE,FALSE,5529
17266770,51240,5349,154,133193,74789,210380,FALSE,FALSE,5530
17266575,91425,6712,146,12599,10046,227467,TRUE,TRUE,5531
17262480,42270,2096,410,101380,75234,313349,FALSE,FALSE,5532
17257605,57000,1510,281,22049,4336,437099,TRUE,FALSE,5533
17256330,153540,490,111,28788,21376,160149,TRUE,FALSE,5534
17256315,63375,1777,269,91086,18574,1721145,TRUE,FALSE,5535
17256165,196725,768,83,9698,8468,385793,TRUE,TRUE,5536
17250555,92550,2282,158,42678,26100,532766,TRUE,TRUE,5537
17237325,154125,1229,112,90808,25000,350124,TRUE,FALSE,5538
17227905,105945,5460,150,19464,17322,413414,TRUE,TRUE,5539
17224410,55140,1253,303,79274,26583,313851,TRUE,TRUE,5540
17220195,116340,2135,148,20619,15975,365108,TRUE,FALSE,5541
17219940,64980,2706,266,12486,4273,393744,TRUE,TRUE,5542
17217690,53025,2047,314,32497,24988,1165813,TRUE,FALSE,5543
17217240,14640,3069,1170,56695,17554,375182,TRUE,FALSE,5544
17216235,60765,1132,275,1314,1313,63542,FALSE,FALSE,5545
17215365,77250,7540,210,32529,12335,247610,TRUE,FALSE,5546
17213490,299445,174,55,679,667,283232,FALSE,FALSE,5547
17209995,145530,1837,105,154616,151527,465816,TRUE,FALSE,5548
17205165,42120,1885,395,77410,42740,660916,TRUE,TRUE,5549
17201460,142770,517,116,29001,10423,363547,TRUE,TRUE,5550
17195760,249135,336,68,1851,1839,1120511,FALSE,FALSE,5551
17186595,89820,1437,180,51321,10317,256869,TRUE,TRUE,5552
17184900,97890,1455,174,6580,4712,395957,TRUE,FALSE,5553
17182425,32385,14570,479,32521,29371,458087,TRUE,FALSE,5554
17173950,152145,5126,108,21808,7707,1262637,TRUE,TRUE,5555
17171325,46545,1715,332,210565,72070,901456,TRUE,TRUE,5556
17166855,91260,3110,165,36850,18872,542641,TRUE,FALSE,5557
17165895,57945,5641,280,18328,17945,563847,TRUE,FALSE,5558
17163585,163095,1243,85,18512,1263,416900,TRUE,FALSE,5559
17157405,93675,1848,179,18429,9298,491708,TRUE,FALSE,5560
17155890,90840,16110,166,46397,39117,1533483,TRUE,FALSE,5561
17154330,37740,3511,415,92955,18722,442692,TRUE,FALSE,5562
17153700,46635,3587,354,18734,18678,618322,TRUE,FALSE,5563
17144325,119565,774,151,17636,16934,301656,TRUE,FALSE,5564
17144295,155535,818,110,3849,3131,381550,TRUE,FALSE,5565
17143350,52770,1913,351,98602,32810,267085,TRUE,FALSE,5566
17138175,83745,913,205,503,490,526266,FALSE,FALSE,5567
17112810,101445,7543,147,32541,24307,269724,TRUE,TRUE,5568
17111640,439860,608,35,7842,-38,242132,FALSE,FALSE,5569
17109300,40800,1825,408,29842,27821,358335,FALSE,TRUE,5570
17108565,41100,3640,378,30505,12674,1379953,TRUE,FALSE,5571
17107410,106260,1459,140,48068,18181,286402,TRUE,TRUE,5572
17104110,35910,3164,446,105804,3138,342164,TRUE,TRUE,5573
17102850,346335,262,45,1142,1134,261513,FALSE,FALSE,5574
17098230,24540,3065,672,205523,66031,1399684,TRUE,FALSE,5575
17092875,107175,4112,154,56708,22959,1942081,TRUE,FALSE,5576
17088165,55740,1728,292,44954,42160,714462,TRUE,FALSE,5577
17085210,120780,3195,135,36165,35304,863211,TRUE,TRUE,5578
17084505,31515,1571,541,91233,37073,462090,TRUE,TRUE,5579
17082090,55155,1402,291,152664,140874,506216,TRUE,TRUE,5580
17077665,6300,20950,2504,316255,315487,1317750,TRUE,FALSE,5581
17075760,6870,11305,2377,206030,141092,353186,TRUE,FALSE,5582
17075025,114000,2366,142,89725,40097,2186796,TRUE,FALSE,5583
17072250,114540,7487,145,26864,12791,389837,TRUE,FALSE,5584
17068860,88230,1008,190,23648,6282,646863,TRUE,FALSE,5585
17065380,174135,1105,96,11562,5535,388991,TRUE,FALSE,5586
17061720,14700,5877,1157,38792,16561,1147269,TRUE,TRUE,5587
17061315,215100,1039,76,7397,4487,215235,TRUE,FALSE,5588
17052705,35100,2231,489,75369,73281,734704,TRUE,FALSE,5589
17051265,114840,801,135,109020,108674,1801766,FALSE,FALSE,5590
17047590,103470,2030,154,40811,24785,311793,TRUE,FALSE,5591
17047395,40650,1734,377,43770,40471,312849,TRUE,FALSE,5592
17043030,21465,9310,926,116701,110802,581223,TRUE,FALSE,5593
17042190,53505,2466,292,17747,11949,272627,TRUE,TRUE,5594
17037660,134250,366,123,47916,2594,439587,TRUE,TRUE,5595
17035635,115860,1298,145,18125,3531,245992,TRUE,TRUE,5596
17031270,36060,7712,369,40908,15566,368904,TRUE,TRUE,5597
17029065,7440,11072,2331,160360,126716,309547,TRUE,FALSE,5598
17024775,3210,39150,2571,41549,34880,2087307,FALSE,TRUE,5599
17019120,231975,1767,71,21660,20513,119677,FALSE,TRUE,5600
17016825,134475,428,122,11456,715,401830,TRUE,FALSE,5601
17007750,67830,1988,225,26593,19000,464326,TRUE,TRUE,5602
16992885,59925,3008,257,24942,6790,5100000,TRUE,FALSE,5603
16992360,99585,865,162,16013,2748,539826,TRUE,TRUE,5604
16986765,116670,14056,78,13740,11132,153193,FALSE,TRUE,5605
16980420,17415,5305,967,96203,91104,440554,TRUE,FALSE,5606
16976745,68955,2566,225,54027,53120,1067922,TRUE,FALSE,5607
16968750,73065,2130,218,37340,29620,547981,TRUE,FALSE,5608
16967085,161490,1506,103,16159,8613,567634,TRUE,TRUE,5609
16959525,480,59268,35332,55332,25820,1030291,TRUE,TRUE,5610
16959450,53580,6102,257,158941,88601,946628,TRUE,FALSE,5611
16958385,84555,2090,159,16312,10737,2224046,FALSE,FALSE,5612
16950825,24735,1958,669,64017,27363,443872,TRUE,TRUE,5613
16948470,109560,838,156,8464,1452,319285,TRUE,FALSE,5614
16948350,36675,3537,428,103329,40829,683302,TRUE,TRUE,5615
16942155,55665,4442,301,16327,3846,384926,TRUE,TRUE,5616
16926120,123600,2789,112,61685,49943,502720,TRUE,FALSE,5617
16919715,60090,1463,267,47137,12262,577401,TRUE,FALSE,5618
16917240,191730,431,87,53103,8129,780886,TRUE,TRUE,5619
16915695,42870,4974,380,82028,81909,648284,TRUE,TRUE,5620
16913115,1875,22455,4540,87439,21960,296344,FALSE,FALSE,5621
16907745,17595,9661,968,368965,189544,678844,TRUE,FALSE,5622
16907325,13455,8557,1203,12666,12655,1178385,FALSE,FALSE,5623
16904535,107520,731,148,17830,3574,247802,TRUE,TRUE,5624
16900800,101925,1212,131,20146,6363,350239,TRUE,TRUE,5625
16900500,79755,8593,204,40554,18660,555374,TRUE,FALSE,5626
16898535,43650,3802,375,73188,18261,490151,TRUE,FALSE,5627
16892970,29535,3358,561,54717,31992,1149686,TRUE,FALSE,5628
16891230,98265,1642,168,55722,12473,1111752,TRUE,FALSE,5629
16890210,35295,2375,459,4621,3208,25242191,TRUE,FALSE,5630
16886070,35790,1194,455,61359,-995,335550,TRUE,FALSE,5631
16884735,101310,1539,165,40701,-352,178308,TRUE,FALSE,5632
16880325,36990,1732,399,8973,8903,574104,TRUE,FALSE,5633
16878795,60390,1618,265,116443,96934,549470,TRUE,FALSE,5634
16877490,64005,1086,259,62167,3399,230840,TRUE,TRUE,5635
16877475,41415,1448,364,74569,8462,676491,TRUE,TRUE,5636
16870230,93075,627,178,59756,-2689,557955,TRUE,FALSE,5637
16858800,110490,1190,147,11312,11185,269038,TRUE,FALSE,5638
16851780,123660,10316,88,11085,10937,187560,FALSE,TRUE,5639
16850160,135660,1898,110,6607,5239,478277,FALSE,FALSE,5640
16847535,21450,1799,738,32830,32569,331221,FALSE,FALSE,5641
16847445,181965,1100,85,8181,4597,540574,TRUE,TRUE,5642
16843290,133635,632,118,1035,390,8423,FALSE,TRUE,5643
16842315,131985,1283,123,53800,4043,290039,TRUE,FALSE,5644
16840530,132855,719,120,42306,15564,504760,TRUE,TRUE,5645
16839375,112815,3284,139,19849,10394,931321,TRUE,TRUE,5646
16834020,161805,666,100,41686,2637,234748,TRUE,FALSE,5647
16830120,15900,16259,1035,279445,126460,937238,TRUE,FALSE,5648
16824780,125655,3765,129,40763,20416,443519,TRUE,FALSE,5649
16824420,69360,3356,256,40718,10048,1460976,TRUE,FALSE,5650
16824390,18150,3992,593,7337,7336,1094980,FALSE,FALSE,5651
16814460,111225,1202,146,13127,3289,782559,TRUE,TRUE,5652
16811820,27120,2309,581,14995,5324,4013358,TRUE,TRUE,5653
16811760,6060,23179,1955,131431,5997,633125,TRUE,FALSE,5654
16808670,40110,1581,416,28727,22848,395948,FALSE,FALSE,5655
16808640,63690,1985,224,30738,27551,739918,TRUE,FALSE,5656
16807785,100605,1046,161,27204,15839,749841,TRUE,TRUE,5657
16806600,31515,2676,491,55141,19418,209562,TRUE,TRUE,5658
16803990,74520,1298,217,10023,4664,193684,TRUE,FALSE,5659
16803660,62025,2314,261,26251,17324,384046,TRUE,TRUE,5660
16800390,50880,1514,308,10045,4897,386833,TRUE,FALSE,5661
16793415,96285,1091,171,99885,48035,1117112,TRUE,FALSE,5662
16788855,125925,11995,132,17728,5603,2370456,TRUE,FALSE,5663
16787400,57345,2438,266,54402,53989,386233,TRUE,FALSE,5664
16786410,24240,3364,662,42631,42565,673568,TRUE,FALSE,5665
16784790,160260,435,96,14994,6576,577026,TRUE,FALSE,5666
16780830,55965,1788,300,1649,1649,8222,FALSE,FALSE,5667
16779735,85020,1261,186,97928,61301,649550,TRUE,FALSE,5668
16777425,27180,27835,591,42842,32322,4002373,TRUE,FALSE,5669
16774665,52875,5019,274,21465,20270,1469867,FALSE,FALSE,5670
16774605,63630,1682,256,182416,-906,728059,TRUE,FALSE,5671
16771170,20535,2786,796,52165,21693,305736,TRUE,FALSE,5672
16770975,57300,2340,273,60757,56678,369400,TRUE,FALSE,5673
16770930,51885,1654,329,10446,4939,400481,TRUE,FALSE,5674
16768485,58380,790,262,27022,1815,660292,TRUE,FALSE,5675
16763325,42435,1540,385,107285,10584,87126,TRUE,FALSE,5676
16762410,11175,7751,1422,351664,181257,1779713,TRUE,TRUE,5677
16749240,93180,2461,164,12837,5927,1617106,TRUE,TRUE,5678
16747140,38670,6185,455,177159,120001,853929,TRUE,FALSE,5679
16747110,58905,2955,262,33436,17459,281762,TRUE,TRUE,5680
16744890,113820,845,130,29797,29624,323804,TRUE,FALSE,5681
16744395,28380,14091,439,36087,35923,838655,TRUE,TRUE,5682
16743675,67515,1121,228,55229,4516,290235,TRUE,FALSE,5683
16740210,36630,1479,434,35275,15955,561415,TRUE,FALSE,5684
16736385,70230,3207,237,21723,6381,898611,TRUE,FALSE,5685
16729410,73920,1717,240,31659,16535,238322,TRUE,TRUE,5686
16728000,162105,957,96,15319,9015,183220,TRUE,TRUE,5687
16724790,80625,6260,184,56316,6390,1379402,TRUE,FALSE,5688
16720500,141660,8663,96,26290,2565,1356434,TRUE,FALSE,5689
16719210,103920,727,162,6163,2521,157534,TRUE,TRUE,5690
16715505,35205,1631,410,10775,-33715,499610,TRUE,FALSE,5691
16711800,96465,4715,160,9772,8097,706287,TRUE,FALSE,5692
16707000,24855,8103,610,14061,9573,4151716,TRUE,FALSE,5693
16705830,160350,605,99,6408,409,319582,TRUE,FALSE,5694
16692615,72615,1812,211,29957,28195,422943,TRUE,FALSE,5695
16691205,12600,10785,1313,99248,80043,755023,TRUE,FALSE,5696
16689930,34395,3974,487,172617,171449,343054,TRUE,FALSE,5697
16688910,91095,4297,163,24961,24766,530695,TRUE,FALSE,5698
16686810,126795,1567,128,12814,10196,281370,FALSE,TRUE,5699
16685355,62730,758,263,12256,12187,352301,FALSE,TRUE,5700
16308825,122325,2389,131,98858,10487,567474,TRUE,TRUE,5701
16307115,50760,1268,324,80932,24512,547057,TRUE,TRUE,5702
16306290,154545,3071,103,6514,5757,261179,TRUE,TRUE,5703
16304610,58785,7907,239,200024,19084,435975,TRUE,FALSE,5704
16302465,19875,18427,732,106952,36817,622992,TRUE,FALSE,5705
